,AÑO,ENTIDAD,Clave_Entidad,SEXO,EDAD,POBLACION
6419,2066,Querétaro,QRO,Mujeres,54.5,1850156
6420,2066,Quintana Roo,QROO,Hombres,54.5,1428746
6421,2066,Quintana Roo,QROO,Mujeres,54.5,1464281
6422,2066,República Mexicana,Nacional,Hombres,54.5,70073096
6423,2066,República Mexicana,Nacional,Mujeres,54.5,73434876
6424,2066,San Luis Potosí,SLP,Hombres,54.5,1581070
6425,2066,San Luis Potosí,SLP,Mujeres,54.5,1714070
6426,2066,Sinaloa,SLOA,Hombres,54.5,1577823
6427,2066,Sinaloa,SLOA,Mujeres,54.5,1625852
6428,2066,Sonora,SON,Hombres,54.5,1781928
6429,2066,Sonora,SON,Mujeres,54.5,1683327
6430,2066,Tabasco,TAB,Hombres,54.5,1040838
6431,2066,Tabasco,TAB,Mujeres,54.5,1144714
6432,2066,Tamaulipas,TAM,Hombres,54.5,1927468
6433,2066,Tamaulipas,TAM,Mujeres,54.5,1939131
6434,2066,Tlaxcala,TLAX,Hombres,54.5,845966
6435,2066,Tlaxcala,TLAX,Mujeres,54.5,912997
6436,2066,Veracruz,VER,Hombres,54.5,2983260
6437,2066,Veracruz,VER,Mujeres,54.5,3351785
6438,2066,Yucatán,YUC,Hombres,54.5,1504828
6439,2066,Yucatán,YUC,Mujeres,54.5,1568233
6440,2066,Zacatecas,ZAC,Hombres,54.5,920214
6441,2066,Zacatecas,ZAC,Mujeres,54.5,969088
6442,2067,Aguascalientes,AG,Hombres,54.5,918690
6443,2067,Aguascalientes,AG,Mujeres,54.5,963513
6444,2067,Baja California,BC,Hombres,54.5,2679469
6445,2067,Baja California,BC,Mujeres,54.5,2554980
6446,2067,Baja California Sur,BCS,Hombres,54.5,663077
6447,2067,Baja California Sur,BCS,Mujeres,54.5,647984
6448,2067,Campeche,CAMP,Hombres,54.5,419522
6449,2067,Campeche,CAMP,Mujeres,54.5,459987
6450,2067,Chiapas,CHIA,Hombres,54.5,3846420
6451,2067,Chiapas,CHIA,Mujeres,54.5,4189482
6452,2067,Chihuahua,CH,Hombres,54.5,2338768
6453,2067,Chihuahua,CH,Mujeres,54.5,2258934
6454,2067,Ciudad de México,CDMX,Hombres,54.5,3308199
